O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,datetime,PM2_5,humidity,temp,NO2,O3
144.1,Valid,ug/m3,1.0,5.0,14.38,PM25 Greater Than PM10,ug/m3,2.155,0.0,30.9,Valid,C,1,0,47.3,Valid,ug/m3,1.0,0.0,67.0,Valid,%,1,0,2021-04-30 17:45:00,30.988899999999997,67.0,30.9,47.3,149.1
139.2,Valid,ug/m3,1.0,5.0,14.76,PM25 Greater Than PM10,ug/m3,2.155,0.0,30.5,Valid,C,1,0,48.1,Valid,ug/m3,1.0,0.0,67.7,Valid,%,1,0,2021-04-30 18:00:00,31.807799999999997,67.7,30.5,48.1,144.2
123.6,Valid,ug/m3,1.0,5.0,15.39,PM25 Greater Than PM10,ug/m3,2.155,0.0,30.2,Valid,C,1,0,50.4,Valid,ug/m3,1.0,0.0,69.0,Valid,%,1,0,2021-04-30 18:15:00,33.16545,69.0,30.2,50.4,128.6
132.4,Valid,ug/m3,1.0,5.0,18.72,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.8,Valid,C,1,0,47.7,Valid,ug/m3,1.0,0.0,70.0,Valid,%,1,0,2021-04-30 18:30:00,40.34159999999999,70.0,29.8,47.7,137.4
134.4,Valid,ug/m3,1.0,5.0,18.59,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.4,Valid,C,1,0,46.8,Valid,ug/m3,1.0,0.0,71.3,Valid,%,1,0,2021-04-30 18:45:00,40.061449999999994,71.3,29.4,46.8,139.4
127.6,Valid,ug/m3,1.0,5.0,17.58,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.0,Valid,C,1,0,46.1,Valid,ug/m3,1.0,0.0,72.3,Valid,%,1,0,2021-04-30 19:00:00,37.884899999999995,72.3,29.0,46.1,132.6
123.3,Valid,ug/m3,1.0,5.0,15.74,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.6,Valid,C,1,0,43.5,Valid,ug/m3,1.0,0.0,72.8,Valid,%,1,0,2021-04-30 19:15:00,33.9197,72.8,28.6,43.5,128.3
118.9,Valid,ug/m3,1.0,5.0,15.76,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.2,Valid,C,1,0,41.9,Valid,ug/m3,1.0,0.0,73.0,Valid,%,1,0,2021-04-30 19:30:00,33.962799999999994,73.0,28.2,41.9,123.9
108.4,Valid,ug/m3,1.0,5.0,17.28,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.9,Valid,C,1,0,43.2,Valid,ug/m3,1.0,0.0,73.6,Valid,%,1,0,2021-04-30 19:45:00,37.2384,73.6,27.9,43.2,113.4
101.3,Valid,ug/m3,1.0,5.0,18.13,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.6,Valid,C,1,0,43.1,Valid,ug/m3,1.0,0.0,74.2,Valid,%,1,0,2021-04-30 20:00:00,39.07014999999999,74.2,27.6,43.1,106.3
91.5,Valid,ug/m3,1.0,5.0,18.54,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.3,Valid,C,1,0,43.0,Valid,ug/m3,1.0,0.0,74.9,Valid,%,1,0,2021-04-30 20:15:00,39.9537,74.9,27.3,43.0,96.5
95.2,Valid,ug/m3,1.0,5.0,17.0,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.1,Valid,C,1,0,40.0,Valid,ug/m3,1.0,0.0,75.3,Valid,%,1,0,2021-04-30 20:30:00,36.635,75.3,27.1,40.0,100.2
92.2,Valid,ug/m3,1.0,5.0,17.06,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.9,Valid,C,1,0,39.7,Valid,ug/m3,1.0,0.0,76.0,Valid,%,1,0,2021-04-30 20:45:00,36.76429999999999,76.0,26.9,39.7,97.2
87.9,Valid,ug/m3,1.0,5.0,18.19,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.7,Valid,C,1,0,40.5,Valid,ug/m3,1.0,0.0,76.6,Valid,%,1,0,2021-04-30 21:00:00,39.19945,76.6,26.7,40.5,92.9
87.9,Valid,ug/m3,1.0,5.0,20.01,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.5,Valid,C,1,0,40.5,Valid,ug/m3,1.0,0.0,77.2,Valid,%,1,0,2021-04-30 21:15:00,43.12155,77.2,26.5,40.5,92.9
86.7,Valid,ug/m3,1.0,5.0,21.95,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.3,Valid,C,1,0,39.6,Valid,ug/m3,1.0,0.0,77.9,Valid,%,1,0,2021-04-30 21:30:00,47.302249999999994,77.9,26.3,39.6,91.7
82.1,Valid,ug/m3,1.0,5.0,22.19,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.2,Valid,C,1,0,39.3,Valid,ug/m3,1.0,0.0,78.6,Valid,%,1,0,2021-04-30 21:45:00,47.819449999999996,78.6,26.2,39.3,87.1
71.8,Valid,ug/m3,1.0,5.0,20.69,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.1,Valid,C,1,0,40.6,Valid,ug/m3,1.0,0.0,79.1,Valid,%,1,0,2021-04-30 22:00:00,44.58695,79.1,26.1,40.6,76.8
77.5,Valid,ug/m3,1.0,5.0,19.42,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.0,Valid,C,1,0,38.2,Valid,ug/m3,1.0,0.0,79.6,Valid,%,1,0,2021-04-30 22:15:00,41.8501,79.6,26.0,38.2,82.5
78.0,Valid,ug/m3,1.0,5.0,20.26,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.8,Valid,C,1,0,37.6,Valid,ug/m3,1.0,0.0,80.1,Valid,%,1,0,2021-04-30 22:30:00,43.6603,80.1,25.8,37.6,83.0
73.9,Valid,ug/m3,1.0,5.0,20.78,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.7,Valid,C,1,0,37.3,Valid,ug/m3,1.0,0.0,80.6,Valid,%,1,0,2021-04-30 22:45:00,44.780899999999995,80.6,25.7,37.3,78.9
77.4,Valid,ug/m3,1.0,5.0,19.87,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.6,Valid,C,1,0,35.9,Valid,ug/m3,1.0,0.0,81.0,Valid,%,1,0,2021-04-30 23:00:00,42.819849999999995,81.0,25.6,35.9,82.4
78.2,Valid,ug/m3,1.0,5.0,19.53,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.5,Valid,C,1,0,35.0,Valid,ug/m3,1.0,0.0,81.3,Valid,%,1,0,2021-04-30 23:15:00,42.08715,81.3,25.5,35.0,83.2
75.5,Valid,ug/m3,1.0,5.0,19.48,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.5,Valid,C,1,0,35.6,Valid,ug/m3,1.0,0.0,81.6,Valid,%,1,0,2021-04-30 23:30:00,41.9794,81.6,25.5,35.6,80.5
73.8,Valid,ug/m3,1.0,5.0,18.98,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.4,Valid,C,1,0,35.0,Valid,ug/m3,1.0,0.0,81.8,Valid,%,1,0,2021-04-30 23:45:00,40.9019,81.8,25.4,35.0,78.8
66.0,Valid,ug/m3,1.0,5.0,17.56,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.4,Valid,C,1,0,36.2,Valid,ug/m3,1.0,0.0,82.0,Valid,%,1,0,2021-05-01 00:00:00,37.84179999999999,82.0,25.4,36.2,71.0
63.3,Valid,ug/m3,1.0,5.0,18.01,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.3,Valid,C,1,0,35.7,Valid,ug/m3,1.0,0.0,82.2,Valid,%,1,0,2021-05-01 00:15:00,38.81155,82.2,25.3,35.7,68.3
68.7,Valid,ug/m3,1.0,5.0,17.62,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.3,Valid,C,1,0,34.8,Valid,ug/m3,1.0,0.0,82.4,Valid,%,1,0,2021-05-01 00:30:00,37.9711,82.4,25.3,34.8,73.7
72.1,Valid,ug/m3,1.0,5.0,17.64,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,33.4,Valid,ug/m3,1.0,0.0,82.6,Valid,%,1,0,2021-05-01 00:45:00,38.014199999999995,82.6,25.2,33.4,77.1
62.2,Valid,ug/m3,1.0,5.0,19.17,Valid,ug/m3,2.155,0.0,25.2,Valid,C,1,0,35.2,Valid,ug/m3,1.0,0.0,82.8,Valid,%,1,0,2021-05-01 01:00:00,41.31135,82.8,25.2,35.2,67.2
64.5,Valid,ug/m3,1.0,5.0,20.57,Valid,ug/m3,2.155,0.0,25.1,Valid,C,1,0,34.5,Valid,ug/m3,1.0,0.0,83.0,Valid,%,1,0,2021-05-01 01:15:00,44.32834999999999,83.0,25.1,34.5,69.5
53.5,Valid,ug/m3,1.0,5.0,25.8,Deliquescence,ug/m3,2.155,0.0,25.1,Valid,C,1,0,35.2,Valid,ug/m3,1.0,0.0,83.3,Valid,%,1,0,2021-05-01 01:30:00,55.599,83.3,25.1,35.2,58.5
47.9,Valid,ug/m3,1.0,5.0,28.69,Valid,ug/m3,2.155,0.0,25.0,Valid,C,1,0,34.8,Valid,ug/m3,1.0,0.0,83.6,Valid,%,1,0,2021-05-01 01:45:00,61.82695,83.6,25.0,34.8,52.9
49.1,Valid,ug/m3,1.0,5.0,30.48,Valid,ug/m3,2.155,0.0,24.9,Valid,C,1,0,33.9,Valid,ug/m3,1.0,0.0,83.9,Valid,%,1,0,2021-05-01 02:00:00,65.6844,83.9,24.9,33.9,54.1
45.4,Valid,ug/m3,1.0,5.0,30.74,Valid,ug/m3,2.155,0.0,24.9,Valid,C,1,0,33.9,Valid,ug/m3,1.0,0.0,84.2,Valid,%,1,0,2021-05-01 02:15:00,66.2447,84.2,24.9,33.9,50.4
44.2,Valid,ug/m3,1.0,5.0,25.85,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.8,Valid,C,1,0,34.0,Valid,ug/m3,1.0,0.0,84.5,Valid,%,1,0,2021-05-01 02:30:00,55.70675,84.5,24.8,34.0,49.2
47.7,Valid,ug/m3,1.0,5.0,21.61,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.8,Valid,C,1,0,33.0,Valid,ug/m3,1.0,0.0,84.8,Valid,%,1,0,2021-05-01 02:45:00,46.56954999999999,84.8,24.8,33.0,52.7
48.5,Valid,ug/m3,1.0,5.0,21.68,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.7,Valid,C,1,0,32.6,Valid,ug/m3,1.0,0.0,85.0,Valid,%,1,0,2021-05-01 03:00:00,46.7204,85.0,24.7,32.6,53.5
53.3,Valid,ug/m3,1.0,5.0,22.75,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.6,Valid,C,1,0,31.1,Valid,ug/m3,1.0,0.0,85.1,Valid,%,1,0,2021-05-01 03:15:00,49.02625,85.1,24.6,31.1,58.3
50.0,Valid,ug/m3,1.0,5.0,23.41,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.6,Valid,C,1,0,31.6,Valid,ug/m3,1.0,0.0,85.3,Valid,%,1,0,2021-05-01 03:30:00,50.44855,85.3,24.6,31.6,55.0
53.5,Valid,ug/m3,1.0,5.0,24.93,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.5,Valid,C,1,0,30.5,Valid,ug/m3,1.0,0.0,85.5,Valid,%,1,0,2021-05-01 03:45:00,53.724149999999995,85.5,24.5,30.5,58.5
45.2,Valid,ug/m3,1.0,5.0,26.01,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.5,Valid,C,1,0,30.7,Valid,ug/m3,1.0,0.0,85.6,Valid,%,1,0,2021-05-01 04:00:00,56.05155,85.6,24.5,30.7,50.2
44.0,Valid,ug/m3,1.0,5.0,25.35,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.5,Valid,C,1,0,31.3,Valid,ug/m3,1.0,0.0,85.8,Valid,%,1,0,2021-05-01 04:15:00,54.62925,85.8,24.5,31.3,49.0
38.7,Valid,ug/m3,1.0,5.0,24.52,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.5,Valid,C,1,0,32.4,Valid,ug/m3,1.0,0.0,85.9,Valid,%,1,0,2021-05-01 04:30:00,52.840599999999995,85.9,24.5,32.4,43.7
47.3,Valid,ug/m3,1.0,5.0,24.22,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.5,Valid,C,1,0,32.7,Valid,ug/m3,1.0,0.0,86.1,Valid,%,1,0,2021-05-01 04:45:00,52.19409999999999,86.1,24.5,32.7,52.3
46.2,Valid,ug/m3,1.0,5.0,23.35,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.5,Valid,C,1,0,32.0,Valid,ug/m3,1.0,0.0,86.1,Valid,%,1,0,2021-05-01 05:00:00,50.31925,86.1,24.5,32.0,51.2
53.6,Valid,ug/m3,1.0,5.0,23.51,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.6,Valid,C,1,0,32.0,Valid,ug/m3,1.0,0.0,86.0,Valid,%,1,0,2021-05-01 05:15:00,50.664049999999996,86.0,24.6,32.0,58.6
52.5,Valid,ug/m3,1.0,5.0,23.18,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.6,Valid,C,1,0,31.6,Valid,ug/m3,1.0,0.0,85.9,Valid,%,1,0,2021-05-01 05:30:00,49.95289999999999,85.9,24.6,31.6,57.5
41.0,Valid,ug/m3,1.0,5.0,23.03,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.7,Valid,C,1,0,35.1,Valid,ug/m3,1.0,0.0,86.1,Valid,%,1,0,2021-05-01 05:45:00,49.62965,86.1,24.7,35.1,46.0
41.9,Valid,ug/m3,1.0,5.0,23.8,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.7,Valid,C,1,0,33.8,Valid,ug/m3,1.0,0.0,86.0,Valid,%,1,0,2021-05-01 06:00:00,51.288999999999994,86.0,24.7,33.8,46.9
34.8,Valid,ug/m3,1.0,5.0,26.51,PM25 Greater Than PM10,ug/m3,2.155,0.0,24.9,Valid,C,1,0,36.5,Valid,ug/m3,1.0,0.0,85.8,Valid,%,1,0,2021-05-01 06:15:00,57.12905,85.8,24.9,36.5,39.8
33.4,Valid,ug/m3,1.0,5.0,30.43,Valid,ug/m3,2.155,0.0,24.9,Valid,C,1,0,36.9,Valid,ug/m3,1.0,0.0,85.7,Valid,%,1,0,2021-05-01 06:30:00,65.57664999999999,85.7,24.9,36.9,38.4
29.2,Valid,ug/m3,1.0,5.0,32.49,Valid,ug/m3,2.155,0.0,25.0,Valid,C,1,0,36.6,Valid,ug/m3,1.0,0.0,85.7,Valid,%,1,0,2021-05-01 06:45:00,70.01595,85.7,25.0,36.6,34.2
41.2,Valid,ug/m3,1.0,5.0,31.59,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.2,Valid,C,1,0,35.2,Valid,ug/m3,1.0,0.0,85.4,Valid,%,1,0,2021-05-01 07:00:00,68.07645,85.4,25.2,35.2,46.2
45.4,Valid,ug/m3,1.0,5.0,28.41,Valid,ug/m3,2.155,0.0,25.4,Valid,C,1,0,35.4,Valid,ug/m3,1.0,0.0,85.3,Valid,%,1,0,2021-05-01 07:15:00,61.223549999999996,85.3,25.4,35.4,50.4
49.4,Valid,ug/m3,1.0,5.0,26.75,PM25 Greater Than PM10,ug/m3,2.155,0.0,25.7,Valid,C,1,0,35.8,Valid,ug/m3,1.0,0.0,84.9,Valid,%,1,0,2021-05-01 07:30:00,57.646249999999995,84.9,25.7,35.8,54.4
49.6,Valid,ug/m3,1.0,5.0,30.36,Valid,ug/m3,2.155,0.0,26.0,Valid,C,1,0,37.3,Valid,ug/m3,1.0,0.0,84.1,Valid,%,1,0,2021-05-01 07:45:00,65.4258,84.1,26.0,37.3,54.6
55.3,Valid,ug/m3,1.0,5.0,28.97,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.4,Valid,C,1,0,38.3,Valid,ug/m3,1.0,0.0,83.7,Valid,%,1,0,2021-05-01 08:00:00,62.43034999999999,83.7,26.4,38.3,60.3
71.3,Valid,ug/m3,1.0,5.0,24.1,PM25 Greater Than PM10,ug/m3,2.155,0.0,26.9,Valid,C,1,0,38.1,Valid,ug/m3,1.0,0.0,82.9,Valid,%,1,0,2021-05-01 08:15:00,51.9355,82.9,26.9,38.1,76.3
71.4,Valid,ug/m3,1.0,5.0,27.3,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.3,Valid,C,1,0,38.9,Valid,ug/m3,1.0,0.0,82.2,Valid,%,1,0,2021-05-01 08:30:00,58.8315,82.2,27.3,38.9,76.4
80.2,Valid,ug/m3,1.0,5.0,31.0,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.7,Valid,C,1,0,37.7,Valid,ug/m3,1.0,0.0,81.1,Valid,%,1,0,2021-05-01 08:45:00,66.80499999999999,81.1,27.7,37.7,85.2
84.2,Valid,ug/m3,1.0,5.0,31.85,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.8,Valid,C,1,0,38.8,Valid,ug/m3,1.0,0.0,80.7,Valid,%,1,0,2021-05-01 09:00:00,68.63674999999999,80.7,27.8,38.8,89.2
81.9,Valid,ug/m3,1.0,5.0,32.57,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.8,Valid,C,1,0,38.4,Valid,ug/m3,1.0,0.0,80.5,Valid,%,1,0,2021-05-01 09:15:00,70.18835,80.5,27.8,38.4,86.9
80.2,Valid,ug/m3,1.0,5.0,32.05,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.7,Valid,C,1,0,36.5,Valid,ug/m3,1.0,0.0,80.8,Valid,%,1,0,2021-05-01 09:30:00,69.06774999999999,80.8,27.7,36.5,85.2
87.3,Valid,ug/m3,1.0,5.0,32.48,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.7,Valid,C,1,0,35.5,Valid,ug/m3,1.0,0.0,80.7,Valid,%,1,0,2021-05-01 09:45:00,69.99439999999998,80.7,27.7,35.5,92.3
90.7,Valid,ug/m3,1.0,5.0,30.96,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.7,Valid,C,1,0,35.6,Valid,ug/m3,1.0,0.0,80.8,Valid,%,1,0,2021-05-01 10:00:00,66.7188,80.8,27.7,35.6,95.7
90.7,Valid,ug/m3,1.0,5.0,32.08,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.7,Valid,C,1,0,35.4,Valid,ug/m3,1.0,0.0,80.9,Valid,%,1,0,2021-05-01 10:15:00,69.13239999999999,80.9,27.7,35.4,95.7
85.5,Valid,ug/m3,1.0,5.0,34.3,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.7,Valid,C,1,0,36.8,Valid,ug/m3,1.0,0.0,81.1,Valid,%,1,0,2021-05-01 10:30:00,73.91649999999998,81.1,27.7,36.8,90.5
82.1,Valid,ug/m3,1.0,5.0,35.56,PM25 Greater Than PM10,ug/m3,2.155,0.0,27.8,Valid,C,1,0,37.4,Valid,ug/m3,1.0,0.0,81.2,Valid,%,1,0,2021-05-01 10:45:00,76.6318,81.2,27.8,37.4,87.1
83.6,Valid,ug/m3,1.0,5.0,37.23,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.0,Valid,C,1,0,38.2,Valid,ug/m3,1.0,0.0,81.2,Valid,%,1,0,2021-05-01 11:00:00,80.23064999999998,81.2,28.0,38.2,88.6
99.7,Valid,ug/m3,1.0,5.0,36.68,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.5,Valid,C,1,0,38.7,Valid,ug/m3,1.0,0.0,80.2,Valid,%,1,0,2021-05-01 11:15:00,79.04539999999999,80.2,28.5,38.7,104.7
94.9,Valid,ug/m3,1.0,5.0,35.92,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.7,Valid,C,1,0,40.5,Valid,ug/m3,1.0,0.0,79.5,Valid,%,1,0,2021-05-01 11:30:00,77.4076,79.5,28.7,40.5,99.9
101.3,Valid,ug/m3,1.0,5.0,36.72,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.9,Valid,C,1,0,40.8,Valid,ug/m3,1.0,0.0,79.1,Valid,%,1,0,2021-05-01 11:45:00,79.13159999999999,79.1,28.9,40.8,106.3
106.5,Valid,ug/m3,1.0,5.0,34.15,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.1,Valid,C,1,0,41.9,Valid,ug/m3,1.0,0.0,78.8,Valid,%,1,0,2021-05-01 12:00:00,73.59324999999998,78.8,29.1,41.9,111.5
106.0,Valid,ug/m3,1.0,5.0,32.8,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.3,Valid,C,1,0,40.9,Valid,ug/m3,1.0,0.0,78.7,Valid,%,1,0,2021-05-01 12:15:00,70.68399999999998,78.7,29.3,40.9,111.0
118.3,Valid,ug/m3,1.0,5.0,30.15,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.7,Valid,C,1,0,41.0,Valid,ug/m3,1.0,0.0,77.6,Valid,%,1,0,2021-05-01 12:30:00,64.97325,77.6,29.7,41.0,123.3
119.9,Valid,ug/m3,1.0,5.0,28.67,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.8,Valid,C,1,0,40.6,Valid,ug/m3,1.0,0.0,77.2,Valid,%,1,0,2021-05-01 12:45:00,61.78385,77.2,29.8,40.6,124.9
126.2,Valid,ug/m3,1.0,5.0,29.03,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.8,Valid,C,1,0,41.7,Valid,ug/m3,1.0,0.0,77.0,Valid,%,1,0,2021-05-01 13:00:00,62.55965,77.0,29.8,41.7,131.2
128.6,Valid,ug/m3,1.0,5.0,28.75,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.8,Valid,C,1,0,41.8,Valid,ug/m3,1.0,0.0,77.1,Valid,%,1,0,2021-05-01 13:15:00,61.95625,77.1,29.8,41.8,133.6
118.3,Valid,ug/m3,1.0,5.0,30.63,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.8,Valid,C,1,0,43.8,Valid,ug/m3,1.0,0.0,77.5,Valid,%,1,0,2021-05-01 13:30:00,66.00765,77.5,29.8,43.8,123.3
122.6,Valid,ug/m3,1.0,5.0,35.47,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.7,Valid,C,1,0,43.7,Valid,ug/m3,1.0,0.0,77.9,Valid,%,1,0,2021-05-01 13:45:00,76.43785,77.9,29.7,43.7,127.6
114.2,Valid,ug/m3,1.0,5.0,39.04,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.6,Valid,C,1,0,45.5,Valid,ug/m3,1.0,0.0,78.2,Valid,%,1,0,2021-05-01 14:00:00,84.13119999999999,78.2,29.6,45.5,119.2
101.3,Valid,ug/m3,1.0,5.0,39.73,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.4,Valid,C,1,0,49.1,Valid,ug/m3,1.0,0.0,79.0,Valid,%,1,0,2021-05-01 14:15:00,85.61814999999999,79.0,29.4,49.1,106.3
76.9,Valid,ug/m3,1.0,5.0,37.1,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.2,Valid,C,1,0,53.4,Valid,ug/m3,1.0,0.0,79.8,Valid,%,1,0,2021-05-01 14:30:00,79.95049999999999,79.8,29.2,53.4,81.9
84.5,Valid,ug/m3,1.0,5.0,35.21,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.9,Valid,C,1,0,49.1,Valid,ug/m3,1.0,0.0,80.6,Valid,%,1,0,2021-05-01 14:45:00,75.87755,80.6,28.9,49.1,89.5
90.2,Valid,ug/m3,1.0,5.0,35.28,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.8,Valid,C,1,0,47.6,Valid,ug/m3,1.0,0.0,81.2,Valid,%,1,0,2021-05-01 15:00:00,76.02839999999999,81.2,28.8,47.6,95.2
98.6,Valid,ug/m3,1.0,5.0,33.37,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.8,Valid,C,1,0,45.0,Valid,ug/m3,1.0,0.0,81.4,Valid,%,1,0,2021-05-01 15:15:00,71.91234999999999,81.4,28.8,45.0,103.6
91.4,Valid,ug/m3,1.0,5.0,32.58,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.8,Valid,C,1,0,46.7,Valid,ug/m3,1.0,0.0,81.2,Valid,%,1,0,2021-05-01 15:30:00,70.20989999999999,81.2,28.8,46.7,96.4
96.5,Valid,ug/m3,1.0,5.0,30.89,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.9,Valid,C,1,0,45.8,Valid,ug/m3,1.0,0.0,80.6,Valid,%,1,0,2021-05-01 15:45:00,66.56795,80.6,28.9,45.8,101.5
95.8,Valid,ug/m3,1.0,5.0,30.81,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.1,Valid,C,1,0,47.5,Valid,ug/m3,1.0,0.0,80.1,Valid,%,1,0,2021-05-01 16:00:00,66.39554999999999,80.1,29.1,47.5,100.8
104.1,Valid,ug/m3,1.0,5.0,28.42,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.2,Valid,C,1,0,46.0,Valid,ug/m3,1.0,0.0,80.0,Valid,%,1,0,2021-05-01 16:15:00,61.2451,80.0,29.2,46.0,109.1
103.1,Valid,ug/m3,1.0,5.0,25.46,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.3,Valid,C,1,0,45.3,Valid,ug/m3,1.0,0.0,79.7,Valid,%,1,0,2021-05-01 16:30:00,54.866299999999995,79.7,29.3,45.3,108.1
99.2,Valid,ug/m3,1.0,5.0,23.38,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.4,Valid,C,1,0,44.7,Valid,ug/m3,1.0,0.0,79.5,Valid,%,1,0,2021-05-01 16:45:00,50.38389999999999,79.5,29.4,44.7,104.2
97.2,Valid,ug/m3,1.0,5.0,22.07,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.4,Valid,C,1,0,44.2,Valid,ug/m3,1.0,0.0,79.5,Valid,%,1,0,2021-05-01 17:00:00,47.560849999999995,79.5,29.4,44.2,102.2
85.8,Valid,ug/m3,1.0,5.0,20.68,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.4,Valid,C,1,0,45.5,Valid,ug/m3,1.0,0.0,79.6,Valid,%,1,0,2021-05-01 17:15:00,44.5654,79.6,29.4,45.5,90.8
84.1,Valid,ug/m3,1.0,5.0,19.49,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.3,Valid,C,1,0,46.9,Valid,ug/m3,1.0,0.0,79.9,Valid,%,1,0,2021-05-01 17:30:00,42.000949999999996,79.9,29.3,46.9,89.1
93.5,Valid,ug/m3,1.0,5.0,18.5,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.1,Valid,C,1,0,43.2,Valid,ug/m3,1.0,0.0,80.1,Valid,%,1,0,2021-05-01 17:45:00,39.8675,80.1,29.1,43.2,98.5
83.9,Valid,ug/m3,1.0,5.0,16.95,PM25 Greater Than PM10,ug/m3,2.155,0.0,29.0,Valid,C,1,0,45.3,Valid,ug/m3,1.0,0.0,80.5,Valid,%,1,0,2021-05-01 18:00:00,36.527249999999995,80.5,29.0,45.3,88.9
76.5,Valid,ug/m3,1.0,5.0,16.56,PM25 Greater Than PM10,ug/m3,2.155,0.0,28.8,Valid,C,1,0,43.8,Valid,ug/m3,1.0,0.0,81.1,Valid,%,1,0,2021-05-01 18:15:00,35.68679999999999,81.1,28.8,43.8,81.5
