HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,datetime,PM2_5,humidity,temp,NO2,O3
83.7,Valid,%,1,0,32.95,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 03:00:00,48.304700000000004,83.7,21.9,,
83.9,Valid,%,1,0,33.13,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 03:15:00,48.568580000000004,83.9,21.9,,
84.1,Valid,%,1,0,34.11,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 03:30:00,50.00526,84.1,21.8,,
84.4,Valid,%,1,0,34.73,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 03:45:00,50.914179999999995,84.4,21.8,,
84.5,Valid,%,1,0,36.09,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 04:00:00,52.90794,84.5,21.8,,
84.8,Valid,%,1,0,37.45,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 04:15:00,54.901700000000005,84.8,21.7,,
85.2,Valid,%,1,0,38.79,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 04:30:00,56.866139999999994,85.2,21.7,,
85.4,Valid,%,1,0,39.34,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 04:45:00,57.67244,85.4,21.6,,
85.7,Valid,%,1,0,40.24,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 05:00:00,58.99184,85.7,21.6,,
86.0,Valid,%,1,0,40.62,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 05:15:00,59.548919999999995,86.0,21.5,,
86.3,Valid,%,1,0,45.08,Deliquescence,ug/m3,1.466,0.0,21.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 05:30:00,66.08727999999999,86.3,21.5,,
86.6,Valid,%,1,0,45.52,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 05:45:00,66.73232,86.6,21.4,,
86.9,Valid,%,1,0,49.33,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 06:00:00,72.31778,86.9,21.4,,
87.0,Valid,%,1,0,54.45,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 06:15:00,79.8237,87.0,21.4,,
87.1,Valid,%,1,0,58.14,Valid,ug/m3,1.466,0.0,21.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 06:30:00,85.23324,87.1,21.4,,
87.2,Valid,%,1,0,57.65,Valid,ug/m3,1.466,0.0,21.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 06:45:00,84.5149,87.2,21.4,,
87.2,Valid,%,1,0,57.11,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 07:00:00,83.72326,87.2,21.4,,
87.2,Valid,%,1,0,56.59,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 07:15:00,82.96094000000001,87.2,21.5,,
87.4,Valid,%,1,0,55.36,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 07:30:00,81.15776,87.4,21.5,,
87.5,Valid,%,1,0,58.11,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 07:45:00,85.18926,87.5,21.5,,
87.5,Valid,%,1,0,56.18,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 08:00:00,82.35988,87.5,21.6,,
87.3,Valid,%,1,0,55.78,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 08:15:00,81.77348,87.3,21.8,,
87.1,Valid,%,1,0,56.91,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 08:30:00,83.43006,87.1,21.9,,
86.9,Valid,%,1,0,55.44,Deliquescence,ug/m3,1.466,0.0,22.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 08:45:00,81.27503999999999,86.9,22.1,,
86.7,Valid,%,1,0,49.04,Valid,ug/m3,1.466,0.0,22.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 09:00:00,71.89264,86.7,22.2,,
86.3,Valid,%,1,0,47.52,Valid,ug/m3,1.466,0.0,22.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 09:15:00,69.66432,86.3,22.4,,
85.8,Valid,%,1,0,47.38,Deliquescence,ug/m3,1.466,0.0,22.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 09:30:00,69.45908,85.8,22.7,,
85.1,Valid,%,1,0,45.74,Valid,ug/m3,1.466,0.0,23.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 09:45:00,67.05484,85.1,23.1,,
83.6,Valid,%,1,0,41.54,PM25 Greater Than PM10,ug/m3,1.466,0.0,23.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 10:00:00,60.897639999999996,83.6,23.7,,
82.3,Valid,%,1,0,38.76,PM25 Greater Than PM10,ug/m3,1.466,0.0,24.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 10:15:00,56.82216,82.3,24.1,,
81.3,Valid,%,1,0,39.44,PM25 Greater Than PM10,ug/m3,1.466,0.0,24.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 10:30:00,57.819039999999994,81.3,24.4,,
80.8,Valid,%,1,0,39.59,PM25 Greater Than PM10,ug/m3,1.466,0.0,24.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 10:45:00,58.038940000000004,80.8,24.6,,
80.1,Valid,%,1,0,41.49,PM25 Greater Than PM10,ug/m3,1.466,0.0,24.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 11:00:00,60.82434,80.1,24.9,,
79.0,Valid,%,1,0,35.17,PM25 Greater Than PM10,ug/m3,1.466,0.0,25.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 11:15:00,51.55922,79.0,25.1,,
78.2,Valid,%,1,0,32.94,PM25 Greater Than PM10,ug/m3,1.466,0.0,25.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 11:30:00,48.29004,78.2,25.2,,
78.3,Valid,%,1,0,32.81,PM25 Greater Than PM10,ug/m3,1.466,0.0,25.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 11:45:00,48.09946,78.3,25.5,,
76.8,Valid,%,1,0,32.08,PM25 Greater Than PM10,ug/m3,1.466,0.0,25.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 12:00:00,47.02928,76.8,25.8,,
75.9,Valid,%,1,0,32.06,PM25 Greater Than PM10,ug/m3,1.466,0.0,26.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 12:15:00,46.99996,75.9,26.0,,
75.4,Valid,%,1,0,31.21,PM25 Greater Than PM10,ug/m3,1.466,0.0,25.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 12:30:00,45.75386,75.4,25.9,,
75.4,Valid,%,1,0,31.93,PM25 Greater Than PM10,ug/m3,1.466,0.0,25.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 12:45:00,46.80938,75.4,25.9,,
75.0,Valid,%,1,0,32.33,PM25 Greater Than PM10,ug/m3,1.466,0.0,26.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 13:00:00,47.395779999999995,75.0,26.1,,
74.6,Valid,%,1,0,29.15,PM25 Greater Than PM10,ug/m3,1.466,0.0,26.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 13:15:00,42.7339,74.6,26.1,,
74.4,Valid,%,1,0,27.8,PM25 Greater Than PM10,ug/m3,1.466,0.0,26.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 13:30:00,40.7548,74.4,26.0,,
74.3,Valid,%,1,0,28.9,PM25 Greater Than PM10,ug/m3,1.466,0.0,25.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 13:45:00,42.367399999999996,74.3,25.9,,
74.4,Valid,%,1,0,29.63,Valid,ug/m3,1.466,0.0,25.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 14:00:00,43.43758,74.4,25.8,,
74.4,Valid,%,1,0,26.87,Valid,ug/m3,1.466,0.0,25.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 14:15:00,39.391420000000004,74.4,25.8,,
74.1,Valid,%,1,0,23.49,Deliquescence,ug/m3,1.466,0.0,25.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 14:30:00,34.436339999999994,74.1,25.8,,
74.3,Valid,%,1,0,22.42,Deliquescence,ug/m3,1.466,0.0,25.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 14:45:00,32.86772,74.3,25.8,,
73.7,Valid,%,1,0,22.03,Valid,ug/m3,1.466,0.0,26.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 15:00:00,32.29598,73.7,26.0,,
72.6,Valid,%,1,0,21.28,Valid,ug/m3,1.466,0.0,26.3,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 15:15:00,31.19648,72.6,26.3,,
72.7,Valid,%,1,0,20.51,Valid,ug/m3,1.466,0.0,26.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 15:30:00,30.06766,72.7,26.4,,
72.2,Valid,%,1,0,19.61,Valid,ug/m3,1.466,0.0,26.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 15:45:00,28.74826,72.2,26.6,,
71.6,Valid,%,1,0,21.24,Valid,ug/m3,1.466,0.0,26.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 16:00:00,31.137839999999997,71.6,26.6,,
71.6,Valid,%,1,0,20.31,Valid,ug/m3,1.466,0.0,26.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 16:15:00,29.774459999999998,71.6,26.5,,
71.5,Valid,%,1,0,20.03,Valid,ug/m3,1.466,0.0,26.3,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 16:30:00,29.36398,71.5,26.3,,
71.9,Valid,%,1,0,19.3,Valid,ug/m3,1.466,0.0,26.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 16:45:00,28.2938,71.9,26.1,,
72.1,Valid,%,1,0,19.2,Valid,ug/m3,1.466,0.0,25.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 17:00:00,28.147199999999998,72.1,25.8,,
72.5,Valid,%,1,0,19.81,Valid,ug/m3,1.466,0.0,25.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 17:15:00,29.041459999999997,72.5,25.6,,
73.2,Valid,%,1,0,22.91,Valid,ug/m3,1.466,0.0,25.3,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 17:30:00,33.586059999999996,73.2,25.3,,
73.9,Valid,%,1,0,24.45,Valid,ug/m3,1.466,0.0,25.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 17:45:00,35.8437,73.9,25.0,,
74.5,Valid,%,1,0,24.14,Valid,ug/m3,1.466,0.0,24.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 18:00:00,35.38924,74.5,24.7,,
75.0,Valid,%,1,0,24.9,Valid,ug/m3,1.466,0.0,24.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 18:15:00,36.5034,75.0,24.5,,
75.6,Valid,%,1,0,26.44,Valid,ug/m3,1.466,0.0,24.2,Valid,C,1,0,27.4,Rebased,ug/m3,1.081,0.0,45.5,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 18:30:00,38.76104,75.6,24.2,29.6194,65.227
76.3,Valid,%,1,0,23.98,Valid,ug/m3,1.466,0.0,24.0,Valid,C,1,0,26.8,Rebased,ug/m3,1.081,0.0,43.1,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 18:45:00,35.15468,76.3,24.0,28.9708,62.84140000000001
76.8,Valid,%,1,0,23.62,Valid,ug/m3,1.466,0.0,23.8,Valid,C,1,0,26.2,Rebased,ug/m3,1.081,0.0,42.8,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 19:00:00,34.62692,76.8,23.8,28.3222,62.5432
77.5,Valid,%,1,0,24.24,Valid,ug/m3,1.466,0.0,23.7,Valid,C,1,0,27.8,Rebased,ug/m3,1.081,0.0,35.3,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 19:15:00,35.53584,77.5,23.7,30.0518,55.0882
78.1,Valid,%,1,0,21.8,Valid,ug/m3,1.466,0.0,23.5,Valid,C,1,0,26.6,Rebased,ug/m3,1.081,0.0,39.1,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 19:30:00,31.9588,78.1,23.5,28.7546,58.86540000000001
78.6,Valid,%,1,0,21.83,Valid,ug/m3,1.466,0.0,23.3,Valid,C,1,0,25.7,Rebased,ug/m3,1.081,0.0,40.4,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 19:45:00,32.002779999999994,78.6,23.3,27.781699999999997,60.1576
79.1,Valid,%,1,0,21.0,Valid,ug/m3,1.466,0.0,23.2,Valid,C,1,0,26.7,Rebased,ug/m3,1.081,0.0,35.7,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 20:00:00,30.785999999999998,79.1,23.2,28.862699999999997,55.485800000000005
79.5,Valid,%,1,0,21.24,Valid,ug/m3,1.466,0.0,23.1,Valid,C,1,0,26.9,Rebased,ug/m3,1.081,0.0,32.5,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 20:15:00,31.137839999999997,79.5,23.1,29.078899999999997,52.30500000000001
80.0,Valid,%,1,0,24.14,Valid,ug/m3,1.466,0.0,23.0,Valid,C,1,0,27.5,Rebased,ug/m3,1.081,0.0,29.5,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 20:30:00,35.38924,80.0,23.0,29.7275,49.32300000000001
80.6,Valid,%,1,0,31.8,PM25 Greater Than PM10,ug/m3,1.466,0.0,23.0,Valid,C,1,0,28.4,Rebased,ug/m3,1.081,0.0,22.3,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 20:45:00,46.6188,80.6,23.0,30.7004,42.1662
81.2,Valid,%,1,0,40.01,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.9,Valid,C,1,0,27.3,Rebased,ug/m3,1.081,0.0,25.9,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 21:00:00,58.65465999999999,81.2,22.9,29.5113,45.744600000000005
81.6,Valid,%,1,0,32.42,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.8,Valid,C,1,0,28.3,Rebased,ug/m3,1.081,0.0,21.7,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 21:15:00,47.52772,81.6,22.8,30.592299999999998,41.5698
82.0,Valid,%,1,0,27.52,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.7,Valid,C,1,0,26.4,Rebased,ug/m3,1.081,0.0,28.8,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 21:30:00,40.344319999999996,82.0,22.7,28.538399999999996,48.6272
82.3,Valid,%,1,0,26.5,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.7,Valid,C,1,0,26.5,Rebased,ug/m3,1.081,0.0,28.5,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 21:45:00,38.849,82.3,22.7,28.6465,48.32900000000001
82.4,Valid,%,1,0,25.25,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.7,Valid,C,1,0,28.0,Rebased,ug/m3,1.081,0.0,27.5,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 22:00:00,37.0165,82.4,22.7,30.268,47.33500000000001
82.7,Valid,%,1,0,24.01,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.6,Valid,C,1,0,26.5,Rebased,ug/m3,1.081,0.0,31.8,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 22:15:00,35.198660000000004,82.7,22.6,28.6465,51.6092
83.1,Valid,%,1,0,23.67,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.9,Rebased,ug/m3,1.081,0.0,31.5,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 22:30:00,34.70022,83.1,22.5,27.997899999999998,51.31100000000001
83.3,Valid,%,1,0,23.62,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,26.2,Rebased,ug/m3,1.081,0.0,31.0,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 22:45:00,34.62692,83.3,22.5,28.3222,50.81400000000001
83.6,Valid,%,1,0,23.85,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.7,Rebased,ug/m3,1.081,0.0,28.8,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 23:00:00,34.9641,83.6,22.5,27.781699999999997,48.6272
83.8,Valid,%,1,0,23.09,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.4,Rebased,ug/m3,1.081,0.0,30.0,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 23:15:00,33.84994,83.8,22.5,27.457399999999996,49.82000000000001
84.1,Valid,%,1,0,24.09,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.1,Rebased,ug/m3,1.081,0.0,27.6,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 23:30:00,35.31594,84.1,22.5,27.1331,47.434400000000004
84.3,Valid,%,1,0,24.78,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.3,Rebased,ug/m3,1.081,0.0,27.3,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-24 23:45:00,36.32748,84.3,22.5,27.3493,47.1362
84.4,Valid,%,1,0,25.67,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.4,Rebased,ug/m3,1.081,0.0,27.7,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 00:00:00,37.632220000000004,84.4,22.5,27.457399999999996,47.5338
84.5,Valid,%,1,0,26.39,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.9,Rebased,ug/m3,1.081,0.0,25.1,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 00:15:00,38.68774,84.5,22.5,27.997899999999998,44.949400000000004
84.7,Valid,%,1,0,27.12,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,24.8,Rebased,ug/m3,1.081,0.0,25.8,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 00:30:00,39.75792,84.7,22.5,26.8088,45.6452
84.9,Valid,%,1,0,27.45,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.4,Rebased,ug/m3,1.081,0.0,25.6,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 00:45:00,40.2417,84.9,22.5,27.457399999999996,45.446400000000004
84.9,Valid,%,1,0,28.42,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.8,Rebased,ug/m3,1.081,0.0,24.7,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 01:00:00,41.663720000000005,84.9,22.5,27.8898,44.5518
85.1,Valid,%,1,0,30.54,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.5,Valid,C,1,0,25.5,Rebased,ug/m3,1.081,0.0,27.3,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 01:15:00,44.77164,85.1,22.5,27.5655,47.1362
85.6,Valid,%,1,0,31.05,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.4,Valid,C,1,0,27.1,Rebased,ug/m3,1.081,0.0,20.2,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 01:30:00,45.5193,85.6,22.4,29.2951,40.0788
86.1,Valid,%,1,0,30.1,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.3,Valid,C,1,0,26.0,Rebased,ug/m3,1.081,0.0,18.2,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 01:45:00,44.1266,86.1,22.3,28.105999999999998,38.0908
86.4,Valid,%,1,0,28.81,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.2,Valid,C,1,0,25.1,Rebased,ug/m3,1.081,0.0,20.7,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 02:00:00,42.235459999999996,86.4,22.2,27.1331,40.5758
86.7,Valid,%,1,0,28.6,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.2,Valid,C,1,0,24.4,Rebased,ug/m3,1.081,0.0,22.1,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 02:15:00,41.9276,86.7,22.2,26.376399999999997,41.967400000000005
87.0,Valid,%,1,0,28.28,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.1,Valid,C,1,0,24.4,Rebased,ug/m3,1.081,0.0,24.1,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 02:30:00,41.45848,87.0,22.1,26.376399999999997,43.955400000000004
87.3,Valid,%,1,0,27.71,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.1,Valid,C,1,0,24.9,Rebased,ug/m3,1.081,0.0,22.7,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 02:45:00,40.62286,87.3,22.1,26.9169,42.5638
87.5,Valid,%,1,0,28.3,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.1,Valid,C,1,0,24.2,Rebased,ug/m3,1.081,0.0,26.0,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 03:00:00,41.4878,87.5,22.1,26.1602,45.844
87.8,Valid,%,1,0,30.67,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.0,Valid,C,1,0,24.1,Rebased,ug/m3,1.081,0.0,25.9,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 03:15:00,44.96222,87.8,22.0,26.0521,45.744600000000005
88.2,Valid,%,1,0,30.52,Valid,ug/m3,1.466,0.0,21.9,Valid,C,1,0,24.1,Rebased,ug/m3,1.081,0.0,23.6,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 03:30:00,44.74232,88.2,21.9,26.0521,43.458400000000005
88.5,Valid,%,1,0,30.72,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,23.9,Rebased,ug/m3,1.081,0.0,20.6,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 03:45:00,45.03552,88.5,21.9,25.8359,40.476400000000005
88.7,Valid,%,1,0,30.89,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,24.3,Rebased,ug/m3,1.081,0.0,21.9,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 04:00:00,45.28474,88.7,21.9,26.2683,41.7686
88.8,Valid,%,1,0,28.48,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,23.8,Rebased,ug/m3,1.081,0.0,22.6,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 04:15:00,41.75168,88.8,21.9,25.7278,42.464400000000005
89.1,Valid,%,1,0,25.51,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.8,Valid,C,1,0,24.4,Rebased,ug/m3,1.081,0.0,25.7,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 04:30:00,37.39766,89.1,21.8,26.376399999999997,45.5458
89.1,Valid,%,1,0,24.67,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.8,Valid,C,1,0,24.5,Rebased,ug/m3,1.081,0.0,25.1,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 04:45:00,36.16622,89.1,21.8,26.4845,44.949400000000004
89.2,Valid,%,1,0,25.42,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.8,Valid,C,1,0,24.2,Rebased,ug/m3,1.081,0.0,27.2,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 05:00:00,37.26572,89.2,21.8,26.1602,47.0368
89.2,Valid,%,1,0,27.17,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,25.3,Rebased,ug/m3,1.081,0.0,23.6,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 05:15:00,39.83122,89.2,21.9,27.3493,43.458400000000005
89.3,Valid,%,1,0,27.65,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,25.4,Rebased,ug/m3,1.081,0.0,22.0,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 05:30:00,40.5349,89.3,21.9,27.457399999999996,41.868
89.3,Valid,%,1,0,26.7,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,24.5,Rebased,ug/m3,1.081,0.0,22.9,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 05:45:00,39.142199999999995,89.3,21.9,26.4845,42.762600000000006
89.1,Valid,%,1,0,26.4,PM25 Greater Than PM10,ug/m3,1.466,0.0,21.9,Valid,C,1,0,25.7,Rebased,ug/m3,1.081,0.0,21.0,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 06:00:00,38.7024,89.1,21.9,27.781699999999997,40.874
89.2,Valid,%,1,0,26.22,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.0,Valid,C,1,0,24.8,Rebased,ug/m3,1.081,0.0,28.1,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 06:15:00,38.43852,89.2,22.0,26.8088,47.931400000000004
89.3,Valid,%,1,0,28.46,PM25 Greater Than PM10,ug/m3,1.466,0.0,22.0,Valid,C,1,0,25.7,Rebased,ug/m3,1.081,0.0,23.7,Rebased,ug/m3,0.9940000000000001,20.0,2021-02-25 06:30:00,41.72236,89.3,22.0,27.781699999999997,43.5578
